"俛首帖耳","詞條內寫『亦作「伏首帖耳」』
可是辭典內並沒有「伏首帖耳」條","「編輯說明．凡例．行文特殊用語」說「亦作、亦稱為的詞目皆有收錄」
（是否應改為「或作、或稱為」？)"
"保生大帝","詞條內寫『亦稱為「大道公」、「花轎公」、「真人先師」、「恩主公」、「吳真君」、「吳真人」』
可是辭典內並沒有「花轎公」條","「編輯說明．凡例．行文特殊用語」說「亦作、亦稱為的詞目皆有收錄」
（是否應改為「或作、或稱為」？)"
"保生大帝","詞條內寫『亦稱為「大道公」、「花轎公」、「真人先師」、「恩主公」、「吳真君」、「吳真人」』
可是辭典內並沒有「真人先師」條","「編輯說明．凡例．行文特殊用語」說「亦作、亦稱為的詞目皆有收錄」
（是否應改為「或作、或稱為」？)"
"保生大帝","詞條內寫『亦稱為「大道公」、「花轎公」、「真人先師」、「恩主公」、「吳真君」、「吳真人」』
可是辭典內並沒有「吳真君」條","「編輯說明．凡例．行文特殊用語」說「亦作、亦稱為的詞目皆有收錄」
（是否應改為「或作、或稱為」？)"
"保生大帝","詞條內寫『亦稱為「大道公」、「花轎公」、「真人先師」、「恩主公」、「吳真君」、「吳真人」』
可是辭典內並沒有「吳真人」條","「編輯說明．凡例．行文特殊用語」說「亦作、亦稱為的詞目皆有收錄」
（是否應改為「或作、或稱為」？)"
"借方","詞條內寫『亦稱為「收方」、「借項」』
可是辭典內並沒有「借項」條","「編輯說明．凡例．行文特殊用語」說「亦作、亦稱為的詞目皆有收錄」
（是否應改為「或作、或稱為」？)"
"借鏡","詞條內寫『亦作「借鑒」』
可是辭典內並沒有「借鑒」條","「編輯說明．凡例．行文特殊用語」說「亦作、亦稱為的詞目皆有收錄」
（是否應改為「或作、或稱為」？)"
"偏袒扼腕","詞條內寫『亦作「偏袒搤捥」』
可是辭典內並沒有「偏袒搤捥」條","「編輯說明．凡例．行文特殊用語」說「亦作、亦稱為的詞目皆有收錄」
（是否應改為「或作、或稱為」？)"
"做好看","詞條內寫『亦作「作面皮」』
可是辭典內並沒有「作面皮」條","「編輯說明．凡例．行文特殊用語」說「亦作、亦稱為的詞目皆有收錄」
（是否應改為「或作、或稱為」？)"
"偷工減料","詞條內寫『亦作「減料偷工」』
可是辭典內並沒有「減料偷工」條","「編輯說明．凡例．行文特殊用語」說「亦作、亦稱為的詞目皆有收錄」
（是否應改為「或作、或稱為」？)"
"傳銷","詞條內寫『亦稱為「多層次傳銷制度」、「老鼠會」、「直銷式傳銷制度」』
可是辭典內並沒有「多層次傳銷制度」條","「編輯說明．凡例．行文特殊用語」說「亦作、亦稱為的詞目皆有收錄」
（是否應改為「或作、或稱為」？)"
"六說白道","詞條內寫『亦作「白道六說」』
可是辭典內並沒有「白道六說」條","「編輯說明．凡例．行文特殊用語」說「亦作、亦稱為的詞目皆有收錄」
（是否應改為「或作、或稱為」？)"
"冷嘲熱諷","詞條內寫『亦作「冷譏熱諷」』
可是辭典內並沒有「冷譏熱諷」條","「編輯說明．凡例．行文特殊用語」說「亦作、亦稱為的詞目皆有收錄」
（是否應改為「或作、或稱為」？)"
"分斤掰兩","詞條內寫『亦作「分金撥兩」』
可是辭典內並沒有「分金撥兩」條","「編輯說明．凡例．行文特殊用語」說「亦作、亦稱為的詞目皆有收錄」
（是否應改為「或作、或稱為」？)"
"分斤撥兩","詞條內寫『亦作「分斤掰兩」、「分斤較兩」、「分金撥兩」』
可是辭典內並沒有「分金撥兩」條","「編輯說明．凡例．行文特殊用語」說「亦作、亦稱為的詞目皆有收錄」
（是否應改為「或作、或稱為」？)"
"削足適履","詞條內寫『亦作「刻足適履」、「截趾適屨」、「削趾適屨」、「削足就履」、「刖趾適屨」、「刖足適屨」』
可是辭典內並沒有「刻足適履」條","「編輯說明．凡例．行文特殊用語」說「亦作、亦稱為的詞目皆有收錄」
（是否應改為「或作、或稱為」？)"
"剔蠍撩蜂","詞條內寫『亦作「撩蜂撥刺」、「撩蜂剔蠍」、「撩蜂吃螫」』
可是辭典內並沒有「撩蜂剔蠍」條","「編輯說明．凡例．行文特殊用語」說「亦作、亦稱為的詞目皆有收錄」
（是否應改為「或作、或稱為」？)"
"剔騰","詞條內寫『亦作「踼蹬」、「踼騰」』
可是辭典內並沒有「踼蹬」條","「編輯說明．凡例．行文特殊用語」說「亦作、亦稱為的詞目皆有收錄」
（是否應改為「或作、或稱為」？)"
"剔騰","詞條內寫『亦作「踼蹬」、「踼騰」』
可是辭典內並沒有「踼騰」條","「編輯說明．凡例．行文特殊用語」說「亦作、亦稱為的詞目皆有收錄」
（是否應改為「或作、或稱為」？)"
"劉寄奴","詞條內寫『亦稱為「金寄奴」』
可是辭典內並沒有「金寄奴」條","「編輯說明．凡例．行文特殊用語」說「亦作、亦稱為的詞目皆有收錄」
（是否應改為「或作、或稱為」？)"
"劉禹錫","詞條內寫『亦稱為「劉賓客」』
可是辭典內並沒有「劉賓客」條","「編輯說明．凡例．行文特殊用語」說「亦作、亦稱為的詞目皆有收錄」
（是否應改為「或作、或稱為」？)"
"加官進爵","詞條內寫『亦作「加官晉祿」』
可是辭典內並沒有「加官晉祿」條","「編輯說明．凡例．行文特殊用語」說「亦作、亦稱為的詞目皆有收錄」
（是否應改為「或作、或稱為」？)"
"勃滃","詞條內寫『亦作「浡滃」、「渤翁」、「滃勃」』
可是辭典內並沒有「滃勃」條","「編輯說明．凡例．行文特殊用語」說「亦作、亦稱為的詞目皆有收錄」
（是否應改為「或作、或稱為」？)"
"北港媽祖廟","詞條內寫『亦稱為「媽祖廟」、「天后宮」』
可是辭典內並沒有「媽祖廟」條","「編輯說明．凡例．行文特殊用語」說「亦作、亦稱為的詞目皆有收錄」
（是否應改為「或作、或稱為」？)"
"北港媽祖廟","詞條內寫『亦稱為「媽祖廟」、「天后宮」』
可是辭典內並沒有「天后宮」條","「編輯說明．凡例．行文特殊用語」說「亦作、亦稱為的詞目皆有收錄」
（是否應改為「或作、或稱為」？)"
"半母音","詞條內寫『亦稱為「半子音」』
可是辭典內並沒有「半子音」條","「編輯說明．凡例．行文特殊用語」說「亦作、亦稱為的詞目皆有收錄」
（是否應改為「或作、或稱為」？)"
"半籌不納","詞條內寫『亦作「半籌莫展」、「一籌不畫」』
可是辭典內並沒有「一籌不畫」條","「編輯說明．凡例．行文特殊用語」說「亦作、亦稱為的詞目皆有收錄」
（是否應改為「或作、或稱為」？)"
"南戲","詞條內寫『亦稱為「永嘉雜劇」、「溫州雜劇」』
可是辭典內並沒有「永嘉雜劇」條","「編輯說明．凡例．行文特殊用語」說「亦作、亦稱為的詞目皆有收錄」
（是否應改為「或作、或稱為」？)"
"南戲","詞條內寫『亦稱為「永嘉雜劇」、「溫州雜劇」』
可是辭典內並沒有「溫州雜劇」條","「編輯說明．凡例．行文特殊用語」說「亦作、亦稱為的詞目皆有收錄」
（是否應改為「或作、或稱為」？)"
"反衝力","詞條內寫『亦稱為「反撞力」、「後坐力」』
可是辭典內並沒有「後坐力」條","「編輯說明．凡例．行文特殊用語」說「亦作、亦稱為的詞目皆有收錄」
（是否應改為「或作、或稱為」？)"
"叱嗟風雲","詞條內寫『亦作「風雲叱嗟」、「叱吒風雲」』
可是辭典內並沒有「風雲叱嗟」條","「編輯說明．凡例．行文特殊用語」說「亦作、亦稱為的詞目皆有收錄」
（是否應改為「或作、或稱為」？)"
"同州梆子","詞條內寫『亦稱為「東部秦腔」、「東路梆子」』
可是辭典內並沒有「東部秦腔」條","「編輯說明．凡例．行文特殊用語」說「亦作、亦稱為的詞目皆有收錄」
（是否應改為「或作、或稱為」？)"
"同州梆子","詞條內寫『亦稱為「東部秦腔」、「東路梆子」』
可是辭典內並沒有「東路梆子」條","「編輯說明．凡例．行文特殊用語」說「亦作、亦稱為的詞目皆有收錄」
（是否應改為「或作、或稱為」？)"
"同工異曲","詞條內寫『亦作「同工異調」、「異曲同工」、「異曲同一」』
可是辭典內並沒有「異曲同一」條","「編輯說明．凡例．行文特殊用語」說「亦作、亦稱為的詞目皆有收錄」
（是否應改為「或作、或稱為」？)"
"同甘共苦","詞條內寫『亦作「分甘同苦」、「同甘同苦」』
可是辭典內並沒有「分甘同苦」條","「編輯說明．凡例．行文特殊用語」說「亦作、亦稱為的詞目皆有收錄」
（是否應改為「或作、或稱為」？)"
"含哺鼓腹","詞條內寫『亦作「鼓腹」、「含哺」』
可是辭典內並沒有「含哺」條","「編輯說明．凡例．行文特殊用語」說「亦作、亦稱為的詞目皆有收錄」
（是否應改為「或作、或稱為」？)"
"呂洞賓","詞條內寫『亦稱為「呂純陽」』
可是辭典內並沒有「呂純陽」條","「編輯說明．凡例．行文特殊用語」說「亦作、亦稱為的詞目皆有收錄」
（是否應改為「或作、或稱為」？)"
"呆木大","詞條內寫『亦稱為「呆木」』
可是辭典內並沒有「呆木」條","「編輯說明．凡例．行文特殊用語」說「亦作、亦稱為的詞目皆有收錄」
（是否應改為「或作、或稱為」？)"
"哭竹棒","詞條內寫『亦稱為「香鶆棒」』
可是辭典內並沒有「香鶆棒」條","「編輯說明．凡例．行文特殊用語」說「亦作、亦稱為的詞目皆有收錄」
（是否應改為「或作、或稱為」？)"
"唐塞","詞條內寫『亦作「搪塞」、「塘塞」』
可是辭典內並沒有「塘塞」條","「編輯說明．凡例．行文特殊用語」說「亦作、亦稱為的詞目皆有收錄」
（是否應改為「或作、或稱為」？)"
"啼啼哭哭","詞條內寫『亦作「哭香鶊啼」』
可是辭典內並沒有「哭香鶊啼」條","「編輯說明．凡例．行文特殊用語」說「亦作、亦稱為的詞目皆有收錄」
（是否應改為「或作、或稱為」？)"
"喝攛箱","詞條內寫『亦作「喝攛廂」』
可是辭典內並沒有「喝攛廂」條","「編輯說明．凡例．行文特殊用語」說「亦作、亦稱為的詞目皆有收錄」
（是否應改為「或作、或稱為」？)"
"嗚呼哀哉","詞條內寫『亦作「於乎哀哉」』
可是辭典內並沒有「於乎哀哉」條","「編輯說明．凡例．行文特殊用語」說「亦作、亦稱為的詞目皆有收錄」
（是否應改為「或作、或稱為」？)"
"嗷嘈","詞條內寫『亦作「敖嘈」』
可是辭典內並沒有「敖嘈」條","「編輯說明．凡例．行文特殊用語」說「亦作、亦稱為的詞目皆有收錄」
（是否應改為「或作、或稱為」？)"
"嚎咷","詞條內寫『亦作「號咷」』
可是辭典內並沒有「號咷」條","「編輯說明．凡例．行文特殊用語」說「亦作、亦稱為的詞目皆有收錄」
（是否應改為「或作、或稱為」？)"
"嚎啕","詞條內寫『亦作「號咷」』
可是辭典內並沒有「號咷」條","「編輯說明．凡例．行文特殊用語」說「亦作、亦稱為的詞目皆有收錄」
（是否應改為「或作、或稱為」？)"
"因噎廢食","詞條內寫『亦作「見噎廢食」、「以噎廢食」』
可是辭典內並沒有「以噎廢食」條","「編輯說明．凡例．行文特殊用語」說「亦作、亦稱為的詞目皆有收錄」
（是否應改為「或作、或稱為」？)"
"圜鑿方枘","詞條內寫『亦作「方枘圓鑿」、「方鑿圓枘」、「圓鑿方枘」』
可是辭典內並沒有「方枘圓鑿」條","「編輯說明．凡例．行文特殊用語」說「亦作、亦稱為的詞目皆有收錄」
（是否應改為「或作、或稱為」？)"
"土包","詞條內寫『亦稱為「土包子」、「鄉包佬」』
可是辭典內並沒有「鄉包佬」條","「編輯說明．凡例．行文特殊用語」說「亦作、亦稱為的詞目皆有收錄」
（是否應改為「或作、或稱為」？)"
"土包子","詞條內寫『亦稱為「土包」、「鄉包佬」』
可是辭典內並沒有「鄉包佬」條","「編輯說明．凡例．行文特殊用語」說「亦作、亦稱為的詞目皆有收錄」
（是否應改為「或作、或稱為」？)"
"土階茅茨","詞條內寫『亦作「茅茨土階」、「茅屋土階」、「土階茅屋」』
可是辭典內並沒有「茅屋土階」條","「編輯說明．凡例．行文特殊用語」說「亦作、亦稱為的詞目皆有收錄」
（是否應改為「或作、或稱為」？)"
"地熱","詞條內寫『亦稱為「地熱能」』
可是辭典內並沒有「地熱能」條","「編輯說明．凡例．行文特殊用語」說「亦作、亦稱為的詞目皆有收錄」
（是否應改為「或作、或稱為」？)"
"塔里木盆地","詞條內寫『亦稱為「南疆」』
可是辭典內並沒有「南疆」條","「編輯說明．凡例．行文特殊用語」說「亦作、亦稱為的詞目皆有收錄」
（是否應改為「或作、或稱為」？)"
"塗山","詞條內寫『亦稱為「當塗山」』
可是辭典內並沒有「當塗山」條","「編輯說明．凡例．行文特殊用語」說「亦作、亦稱為的詞目皆有收錄」
（是否應改為「或作、或稱為」？)"
"塞擦音","詞條內寫『亦稱為「閉塞擦音」、「破裂摩擦音」』
可是辭典內並沒有「閉塞擦音」條","「編輯說明．凡例．行文特殊用語」說「亦作、亦稱為的詞目皆有收錄」
（是否應改為「或作、或稱為」？)"
"多愁多病","詞條內寫『亦作「多愁善病」』
可是辭典內並沒有「多愁善病」條","「編輯說明．凡例．行文特殊用語」說「亦作、亦稱為的詞目皆有收錄」
（是否應改為「或作、或稱為」？)"
"大姆","詞條內寫『亦稱為「大拇子」』
可是辭典內並沒有「大拇子」條","「編輯說明．凡例．行文特殊用語」說「亦作、亦稱為的詞目皆有收錄」
（是否應改為「或作、或稱為」？)"
"大旨","詞條內寫『亦作「大恉」、「大指」』
可是辭典內並沒有「大恉」條","「編輯說明．凡例．行文特殊用語」說「亦作、亦稱為的詞目皆有收錄」
（是否應改為「或作、或稱為」？)"
"大法小廉","詞條內寫『亦作「小法大廉」』
可是辭典內並沒有「小法大廉」條","「編輯說明．凡例．行文特殊用語」說「亦作、亦稱為的詞目皆有收錄」
（是否應改為「或作、或稱為」？)"
"大興安嶺","詞條內寫『亦稱為「西興安嶺」』
可是辭典內並沒有「西興安嶺」條","「編輯說明．凡例．行文特殊用語」說「亦作、亦稱為的詞目皆有收錄」
（是否應改為「或作、或稱為」？)"
"天機不可洩漏","詞條內寫『亦作「天機不可泄漏」』
可是辭典內並沒有「天機不可泄漏」條","「編輯說明．凡例．行文特殊用語」說「亦作、亦稱為的詞目皆有收錄」
（是否應改為「或作、或稱為」？)"
"太初曆","詞條內寫『亦稱為「八十一分律」』
可是辭典內並沒有「八十一分律」條","「編輯說明．凡例．行文特殊用語」說「亦作、亦稱為的詞目皆有收錄」
（是否應改為「或作、或稱為」？)"
"姐夫","詞條內寫『亦稱為「姐丈」』
可是辭典內並沒有「姐丈」條","「編輯說明．凡例．行文特殊用語」說「亦作、亦稱為的詞目皆有收錄」
（是否應改為「或作、或稱為」？)"
"嫡","詞條內寫『亦稱為「嫡室」』
可是辭典內並沒有「嫡室」條","「編輯說明．凡例．行文特殊用語」說「亦作、亦稱為的詞目皆有收錄」
（是否應改為「或作、或稱為」？)"
"嬋媛","詞條內寫『亦作「撣媛」』
可是辭典內並沒有「撣媛」條","「編輯說明．凡例．行文特殊用語」說「亦作、亦稱為的詞目皆有收錄」
（是否應改為「或作、或稱為」？)"
"孟宗泣筍","詞條內寫『亦作「孟宗哭竹」、「哭竹生筍」』
可是辭典內並沒有「孟宗哭竹」條","「編輯說明．凡例．行文特殊用語」說「亦作、亦稱為的詞目皆有收錄」
（是否應改為「或作、或稱為」？)"
"孟宗泣筍","詞條內寫『亦作「孟宗哭竹」、「哭竹生筍」』
可是辭典內並沒有「哭竹生筍」條","「編輯說明．凡例．行文特殊用語」說「亦作、亦稱為的詞目皆有收錄」
（是否應改為「或作、或稱為」？)"
"學徒工","詞條內寫『亦稱為「徒工」』
可是辭典內並沒有「徒工」條","「編輯說明．凡例．行文特殊用語」說「亦作、亦稱為的詞目皆有收錄」
（是否應改為「或作、或稱為」？)"
"寡鵠孤鸞","詞條內寫『亦作「孤鸞寡鵠」』
可是辭典內並沒有「孤鸞寡鵠」條","「編輯說明．凡例．行文特殊用語」說「亦作、亦稱為的詞目皆有收錄」
（是否應改為「或作、或稱為」？)"
"展禮","詞條內寫『亦作「展儀」』
可是辭典內並沒有「展儀」條","「編輯說明．凡例．行文特殊用語」說「亦作、亦稱為的詞目皆有收錄」
（是否應改為「或作、或稱為」？)"
"屠牛朝歌","詞條內寫『亦作「朝哥鼓刀」』
可是辭典內並沒有「朝哥鼓刀」條","「編輯說明．凡例．行文特殊用語」說「亦作、亦稱為的詞目皆有收錄」
（是否應改為「或作、或稱為」？)"
"崇山峻嶺","詞條內寫『亦作「高山峻嶺」、「峻嶺重山」』
可是辭典內並沒有「峻嶺重山」條","「編輯說明．凡例．行文特殊用語」說「亦作、亦稱為的詞目皆有收錄」
（是否應改為「或作、或稱為」？)"
"布達拉宮","詞條內寫『亦稱為「大昭寺」、「布達拉寺」』
可是辭典內並沒有「大昭寺」條","「編輯說明．凡例．行文特殊用語」說「亦作、亦稱為的詞目皆有收錄」
（是否應改為「或作、或稱為」？)"
"幣厚言甘","詞條內寫『亦作「弊重言甘」』
可是辭典內並沒有「弊重言甘」條","「編輯說明．凡例．行文特殊用語」說「亦作、亦稱為的詞目皆有收錄」
（是否應改為「或作、或稱為」？)"
"幫腔","詞條內寫『亦作「幫喘」』
可是辭典內並沒有「幫喘」條","「編輯說明．凡例．行文特殊用語」說「亦作、亦稱為的詞目皆有收錄」
（是否應改為「或作、或稱為」？)"
"床","詞條內寫『亦稱為「坐榻」』
可是辭典內並沒有「坐榻」條","「編輯說明．凡例．行文特殊用語」說「亦作、亦稱為的詞目皆有收錄」
（是否應改為「或作、或稱為」？)"
"張先","詞條內寫『亦稱「張三中」』
可是辭典內並沒有「張三中」條","「編輯說明．凡例．行文特殊用語」說「亦作、亦稱為的詞目皆有收錄」
（是否應改為「或作、或稱為」？)"
"微卷","詞條內寫『亦稱為「顯微書影」、「縮影微卷」』
可是辭典內並沒有「縮影微卷」條","「編輯說明．凡例．行文特殊用語」說「亦作、亦稱為的詞目皆有收錄」
（是否應改為「或作、或稱為」？)"
"忍饑受餓","詞條內寫『亦作「忍飢受饑」』
可是辭典內並沒有「忍飢受饑」條","「編輯說明．凡例．行文特殊用語」說「亦作、亦稱為的詞目皆有收錄」
（是否應改為「或作、或稱為」？)"
"怒髮衝冠","詞條內寫『亦作「髮上衝冠」、「髮踊衝冠」、「衝冠怒髮」』
可是辭典內並沒有「衝冠怒髮」條","「編輯說明．凡例．行文特殊用語」說「亦作、亦稱為的詞目皆有收錄」
（是否應改為「或作、或稱為」？)"
"急捷","詞條內寫『亦作「給捷」』
可是辭典內並沒有「給捷」條","「編輯說明．凡例．行文特殊用語」說「亦作、亦稱為的詞目皆有收錄」
（是否應改為「或作、或稱為」？)"
"急竹繁絲","詞條內寫『亦作「繁絃急管」、「急管繁絃」』
可是辭典內並沒有「繁絃急管」條","「編輯說明．凡例．行文特殊用語」說「亦作、亦稱為的詞目皆有收錄」
（是否應改為「或作、或稱為」？)"
"急簌簌","詞條內寫『亦作「急颼颼」』
可是辭典內並沒有「急颼颼」條","「編輯說明．凡例．行文特殊用語」說「亦作、亦稱為的詞目皆有收錄」
（是否應改為「或作、或稱為」？)"
"恩榮宴","詞條內寫『亦稱為「瓊林宴」、「聞善宴」』
可是辭典內並沒有「聞善宴」條","「編輯說明．凡例．行文特殊用語」說「亦作、亦稱為的詞目皆有收錄」
（是否應改為「或作、或稱為」？)"
"憋十","詞條內寫『亦作「閉十」、「彆十」』
可是辭典內並沒有「彆十」條","「編輯說明．凡例．行文特殊用語」說「亦作、亦稱為的詞目皆有收錄」
（是否應改為「或作、或稱為」？)"
"憋拗","詞條內寫『亦作「鱉拗」』
可是辭典內並沒有「鱉拗」條","「編輯說明．凡例．行文特殊用語」說「亦作、亦稱為的詞目皆有收錄」
（是否應改為「或作、或稱為」？)"
"打哄","詞條內寫『亦作「打{[91e1]}」』
可是辭典內並沒有「打{[91e1]}」條","「編輯說明．凡例．行文特殊用語」說「亦作、亦稱為的詞目皆有收錄」
（是否應改為「或作、或稱為」？)"
"打枕捶床","詞條內寫『亦作「倒枕槌床」』
可是辭典內並沒有「倒枕槌床」條","「編輯說明．凡例．行文特殊用語」說「亦作、亦稱為的詞目皆有收錄」
（是否應改為「或作、或稱為」？)"
"打背公","詞條內寫『亦稱為「打背」、「打背弓」、「落背公」』
可是辭典內並沒有「落背公」條","「編輯說明．凡例．行文特殊用語」說「亦作、亦稱為的詞目皆有收錄」
（是否應改為「或作、或稱為」？)"
"打胡哨","詞條內寫『亦作「打呼哨」』
可是辭典內並沒有「打呼哨」條","「編輯說明．凡例．行文特殊用語」說「亦作、亦稱為的詞目皆有收錄」
（是否應改為「或作、或稱為」？)"
"打謎","詞條內寫『亦稱為「打謎謎兒」』
可是辭典內並沒有「打謎謎兒」條","「編輯說明．凡例．行文特殊用語」說「亦作、亦稱為的詞目皆有收錄」
（是否應改為「或作、或稱為」？)"
"把柄","詞條內寫『亦作「巴鼻」、「巴柄」、「巴避」、「巴壁」、「笆壁」、「把鼻」、「把臂」』
可是辭典內並沒有「巴避」條","「編輯說明．凡例．行文特殊用語」說「亦作、亦稱為的詞目皆有收錄」
（是否應改為「或作、或稱為」？)"
"把柄","詞條內寫『亦作「巴鼻」、「巴柄」、「巴避」、「巴壁」、「笆壁」、「把鼻」、「把臂」』
可是辭典內並沒有「巴壁」條","「編輯說明．凡例．行文特殊用語」說「亦作、亦稱為的詞目皆有收錄」
（是否應改為「或作、或稱為」？)"
"抱砂鍋","詞條內寫『亦稱為「抱瓦罐」』
可是辭典內並沒有「抱瓦罐」條","「編輯說明．凡例．行文特殊用語」說「亦作、亦稱為的詞目皆有收錄」
（是否應改為「或作、或稱為」？)"
